Day,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
1979-01-01,5.872050287,0.786595162,184.999071,1.417924573,1.089897082,1.031549379,33.34155572,273.3797111,250.4018191,979.4011425,14585189
1979-01-02,6.155597102,0.75697286,182.6863179,1.368594372,0.92349857,0.837876737,33.34155572,273.3768296,250.3646832,979.3408862,14997215
1979-01-03,5.691054445,0.777598379,186.3877638,1.197912534,1.218983873,1.066027727,33.34155572,273.3854889,250.4527486,983.4090598,14997215
1979-01-04,5.628824074,0.819628974,191.8880812,1.405105907,1.783778098,1.448627214,33.34155572,273.3964607,250.2905785,983.5570545,14922219
1979-01-05,6.255927985,0.869896398,190.5418899,1.305892698,0.995827896,0.776768076,33.34155572,273.4046017,250.8958857,978.0209271,14922219
1979-01-06,5.418329998,0.922237913,190.3780228,1.499097111,1.097458592,0.877271183,33.34155572,273.4117164,250.7674172,979.3340217,14928584
1979-01-07,5.303105453,0.945888629,187.574231,1.480709302,1.111008701,0.980081854,33.34155572,273.4103038,250.5097806,979.76576,14928584
1979-01-08,5.406360819,0.886775243,186.1368142,1.646145374,0.899826767,0.823120915,33.34155572,273.4132221,250.1890051,981.7497265,14968208
1979-01-09,5.375151306,0.857416404,186.623472,1.736985351,0.975816287,0.921640454,33.34155572,273.4047179,250.1223293,983.5667681,14968208
1979-01-10,5.724114516,0.820792068,189.4852197,1.82964665,0.931096729,0.888513896,33.34155572,273.3871501,250.5542408,984.9885146,15189956
1979-01-11,5.709063268,0.76532158,191.0985092,1.787584895,0.936269721,0.886487117,33.34155572,273.3742177,250.9714489,986.1320775,15189956
1979-01-12,5.450505779,0.77518513,192.6099963,1.86499725,1.175118299,1.081180386,33.34155572,273.3634627,251.076753,987.3068199,15326600
1979-01-13,5.886295514,0.809124723,192.0657138,1.951974756,1.210724189,1.036542021,33.34155572,273.365576,251.8863005,986.1701642,15326600
1979-01-14,5.674731267,0.862225921,193.2423511,2.401907346,1.288898187,1.103170018,33.34155572,273.3735565,251.9986592,985.4540763,15352126
1979-01-15,5.744858685,0.881880241,194.4915752,2.105167256,1.252956476,1.063508337,33.34155572,273.3787025,251.9128614,983.7911859,15352126
1979-01-16,6.375423074,0.883467618,193.1715062,2.36835794,1.531148726,1.217164345,33.34155572,273.3803048,252.418761,979.1381051,15499738
1979-01-17,6.466568134,0.931540799,195.2853691,2.847888193,0.89783086,0.806896042,33.34155572,273.3873072,252.9704739,977.1306203,15499738
1979-01-18,5.971146343,0.974628687,193.5720286,3.135312862,0.777939874,0.667360336,33.34155572,273.3957241,253.2396023,978.52561,15517364
1979-01-19,5.826730323,0.937004296,190.6234373,3.34212684,0.977909342,0.844866241,33.34155572,273.3907149,252.2141927,981.2362495,15517364
1979-01-20,5.724742921,0.857092185,186.8840547,3.178161614,0.709938399,0.652044759,33.34155572,273.3800055,251.43727,985.8873805,15709302
1979-01-21,5.128322819,0.824095338,187.8893948,3.283765861,1.01395573,0.8661811,33.34155572,273.3652952,250.4800409,988.9208728,15709302
1979-01-22,5.062298014,0.856882699,186.8250908,3.59874306,0.761638815,0.662738608,33.34155572,273.3492207,250.3379317,987.5839563,15679386
1979-01-23,5.167872389,0.797409521,186.062248,3.986304524,0.774702252,0.729250375,33.34155572,273.3294892,249.8846349,986.452676,15679386
1979-01-24,5.377791488,0.803882234,184.3410477,4.506324892,0.85410563,0.751727689,33.34155572,273.3125266,250.2007461,987.5326456,15745136
1979-01-25,5.059224211,0.738199532,182.6928796,4.804714453,0.851654408,0.819921383,33.34155572,273.3003187,249.4570972,990.0145663,15745136
1979-01-26,4.796001178,0.708375498,183.6169846,5.350227368,0.854515462,0.831959475,33.34155572,273.291912,248.9723764,989.7918118,15685835
1979-01-27,4.679469761,0.722256176,182.4195931,5.558578137,0.953010095,0.935631578,33.34155572,273.2806465,248.7621113,990.5747781,15685835
1979-01-28,5.02901707,0.717743045,179.3099286,6.361049642,0.919005273,0.85944157,33.34155572,273.2686748,248.5701512,991.0179595,15776769
1979-01-29,5.198284569,0.663883914,173.7711933,6.345073748,0.74603624,0.655994336,33.34155572,273.258037,247.9301613,990.0886311,15776769
1979-01-30,5.101604056,0.619834152,170.8768407,6.459123893,0.891075872,0.71717363,33.34155572,273.2530053,246.6768551,989.4175736,15912255
1979-01-31,5.212874167,0.596966126,169.7480575,6.838875377,0.90041031,0.821164924,33.34155572,273.2434398,246.0842046,988.3223609,15912255
1979-02-01,4.981724186,0.565890852,165.9636029,7.666645341,0.622563296,0.575736435,33.36516391,273.2299758,245.7966767,987.2450169,15857007
1979-02-02,5.198817478,0.562377652,164.4404732,8.161774863,0.786412352,0.773775911,33.36516391,273.2075237,245.1362775,988.0147149,15857007
1979-02-03,5.244501346,0.538457135,162.7779803,8.455100249,0.765988344,0.719760687,33.36516391,273.1842945,244.489276,988.2618435,15838632
1979-02-04,5.018917883,0.522889645,161.3908575,9.912302767,0.622875747,0.574731724,33.36516391,273.1685602,244.170769,987.7784359,15838632
1979-02-05,4.7388991,0.521748552,162.2595363,9.929294249,0.623849284,0.564708001,33.36516391,273.1542491,243.7673782,986.1982609,15831069
1979-02-06,4.584102625,0.524175205,162.0802827,10.67712367,0.732190426,0.626475334,33.36516391,273.138488,243.3003593,987.3934318,15831069
1979-02-07,4.798030143,0.514765667,164.0528843,11.41483193,0.720841141,0.666115709,33.36516391,273.1212703,243.2756915,988.1710726,15801114
1979-02-08,5.061448543,0.575508635,168.8498332,11.47034669,0.851896682,0.79110245,33.36516391,273.104742,244.1867625,988.3732803,15801114
1979-02-09,4.954557479,0.603628062,169.6254108,12.3229707,0.953598486,0.890303325,33.36516391,273.0966573,244.8715151,987.6627727,15989994
1979-02-10,5.06104935,0.625638602,169.9611065,13.07599932,0.848580352,0.780894154,33.36516391,273.0962629,244.8602941,987.6332718,15989994
1979-02-11,5.147567724,0.619621034,171.7784779,14.25151174,1.040751971,0.960637589,33.36516391,273.0992334,245.2373448,988.5493176,16099374
1979-02-12,5.584832529,0.637379007,172.5093644,15.38498959,0.85235668,0.800368371,33.36516391,273.0894494,245.7877751,988.2012487,16099374
1979-02-13,5.273727853,0.582946464,171.5692105,17.47753315,0.815588235,0.767143622,33.36516391,273.0811644,246.0027588,985.708496,16288669
1979-02-14,5.137114971,0.57858906,174.6601532,17.88002817,0.792551329,0.705972401,33.36516391,273.0831414,246.302248,983.3929572,16288669
1979-02-15,5.27546599,0.655989016,179.48345,18.21642586,1.106295056,0.942480945,33.36516391,273.0911179,247.2261444,982.4930672,16323159
1979-02-16,5.653813891,0.725697468,180.8588099,19.63518697,1.030285287,0.775768565,33.36516391,273.1043999,248.3104621,980.0975045,16323159
1979-02-17,5.59556585,0.799847182,182.232711,20.40441629,0.859462511,0.64679941,33.36516391,273.119738,249.4690726,978.1809417,16343180
1979-02-18,5.733132817,0.872495201,183.7875401,21.40234186,1.13167701,0.900711722,33.36516391,273.1271956,249.3719668,978.0234291,16343180
1979-02-19,5.847367018,0.875161973,186.008986,21.52444153,1.093761049,0.857421931,33.36516391,273.1332207,249.7814045,976.5438876,16290679
1979-02-20,5.804594985,0.951761073,187.5200706,21.86446091,1.034957241,0.75700741,33.36516391,273.1340481,250.5291716,977.1272585,16290679
1979-02-21,5.640120189,0.977932719,186.6979048,22.96058168,1.05095045,0.845636963,33.36516391,273.1320384,250.3534819,978.7515464,16259740
1979-02-22,5.57250176,0.899599597,182.2961683,25.15200091,0.736452277,0.62099962,33.36516391,273.1262578,249.9371151,981.2636996,16259740
1979-02-23,5.053702792,0.807123509,184.0951813,25.00097387,1.299406675,1.009463579,33.36516391,273.1161969,249.272471,985.5827414,16400851
1979-02-24,5.398458418,0.797349066,185.504675,26.23663928,1.351293423,1.024768255,33.36516391,273.108866,249.4916073,985.2868738,16400851
1979-02-25,5.732746802,0.810347183,181.9917124,27.72155158,1.132562262,0.764610164,33.36516391,273.1009597,249.4202881,983.3649561,16579248
1979-02-26,5.563914353,0.749652378,177.2700546,32.04086584,0.955727875,0.796417267,33.36516391,273.0920483,249.2589307,980.6307853,16579248
1979-02-27,5.652048314,0.715376884,177.7633944,33.71124754,1.071703862,0.938700862,33.36516391,273.0877681,249.0936481,980.7534377,16551216
1979-02-28,5.875823563,0.677149422,176.8181488,35.21305672,0.898697375,0.799197377,33.36516391,273.0839141,249.2927631,980.7674623,16551216
1979-03-01,5.826053854,0.66700876,176.9130066,38.10092663,0.893806633,0.713581604,33.36593757,273.0783321,249.5967367,981.6866354,16634808
1979-03-02,5.715193717,0.719044481,179.4370393,37.24658089,1.139293327,0.925397999,33.36593757,273.0801642,249.4821114,980.1710629,16634808
1979-03-03,5.526552836,0.76815661,179.4329849,38.20528351,1.241482317,1.078697858,33.36593757,273.0864682,249.5362309,977.9224864,16456949
1979-03-04,5.517193687,0.764746728,175.7238476,42.75550395,1.067376379,0.984359166,33.36593757,273.0938494,249.0947575,977.9216022,16456949
1979-03-05,5.743742807,0.71333674,177.4223474,44.00916162,0.9712627,0.882014851,33.36593757,273.1000306,248.8364548,977.9057746,16567993
1979-03-06,5.50618117,0.769584318,179.6163933,43.65992431,0.98639272,0.784841953,33.36593757,273.1026107,249.2443898,977.4029188,16567993
1979-03-07,5.306948865,0.817113309,179.7249391,45.19077569,0.915002521,0.776629293,33.36593757,273.1038972,249.9753256,977.6970053,16546778
1979-03-08,5.161133018,0.872820384,183.7117911,46.8906518,1.070749125,0.83876462,33.36593757,273.1073535,250.1638144,980.1747457,16546778
1979-03-09,5.797636548,0.922288664,188.6599894,48.50645341,1.119529517,1.000838048,33.36593757,273.111804,250.8308796,984.4609678,16535983
1979-03-10,5.959255678,0.939080177,189.1654501,50.23699728,1.014142602,0.886308959,33.36593757,273.1190606,252.0078049,985.0633966,16535983
1979-03-11,6.012010985,0.894242237,185.4768614,54.09142717,0.848486701,0.655850408,33.36593757,273.1233339,252.1117141,987.0713025,16512895
1979-03-12,5.824468342,0.865178739,182.956232,59.84316564,0.821519112,0.747544498,33.36593757,273.1260758,251.9392171,989.6605175,16512895
1979-03-13,5.694807921,0.85080454,187.3994625,59.03166934,1.157962069,0.983084498,33.36593757,273.1266521,251.7871436,992.8562109,16413895
1979-03-14,6.28016943,0.830838558,188.1905895,60.72782704,1.162153427,0.969060643,33.36593757,273.1196969,252.4180066,991.1845131,16413895
1979-03-15,5.862458121,0.820685743,189.6238791,63.92189794,0.930554861,0.848149727,33.36593757,273.1121849,252.6414799,989.9063779,16310240
1979-03-16,5.545889019,0.779823899,189.4762387,70.42469809,1.067251048,0.904901288,33.36593757,273.1043014,252.7541391,989.9979347,16310240
1979-03-17,5.535964161,0.805571424,189.4655178,72.77926805,0.800162191,0.754099374,33.36593757,273.0925626,253.2819156,989.1472326,16466917
1979-03-18,5.645163208,0.788714354,190.4303588,75.67925764,0.738639296,0.726779178,33.36593757,273.078213,253.4797004,989.0097934,16466917
1979-03-19,5.446874839,0.808428329,193.4556495,75.36630214,0.993584463,0.933247627,33.36593757,273.0669004,253.9537921,989.478873,16504591
1979-03-20,5.300109454,0.890065518,196.49636,79.2796707,1.010537801,0.980108949,33.36593757,273.0568811,254.7217548,986.9183118,16504591
1979-03-21,5.118236435,0.958967907,196.1412742,79.8686391,1.107249992,1.013103397,33.36593757,273.0522757,255.2128696,985.5870223,16348649
1979-03-22,4.943944786,0.975256593,199.4135588,80.34958974,1.049246363,0.963164568,33.36593757,273.0494105,254.9548962,983.854772,16348649
1979-03-23,4.983166124,1.069614519,200.6534457,79.75331531,1.283373449,1.190070697,33.36593757,273.0486862,255.3569774,982.1963189,16279461
1979-03-24,5.266861147,1.077997363,199.2705617,85.4743364,1.052392829,0.908622214,33.36593757,273.0489512,255.583049,982.3770744,16279461
1979-03-25,5.072739519,1.102713531,200.6314905,84.04748256,1.131215723,0.904568413,33.36593757,273.0535826,255.5139079,983.6302312,16263587
1979-03-26,5.516364149,1.135388827,202.8440931,86.02550865,1.001949249,0.84694334,33.36593757,273.0644488,255.6441503,983.3390447,16263587
1979-03-27,5.035337499,1.177599258,202.3111843,92.14062127,0.98736702,0.836923838,33.36593757,273.0749934,255.9521069,984.2628015,16059779
1979-03-28,5.034714278,1.154960068,202.6473907,96.02287925,0.817650469,0.735883294,33.36593757,273.0848797,255.9498492,987.9985723,16059779
1979-03-29,4.92642016,1.181812841,203.5061456,99.02599741,0.668008677,0.568139904,33.36593757,273.092903,256.2206613,988.6001678,15762834
1979-03-30,4.624426866,1.163170824,202.2932414,102.4264356,0.64458241,0.515332852,33.36593757,273.0882225,256.6117056,989.7538005,15762834
1979-03-31,4.677807854,1.114827992,200.5085938,107.3210389,0.790197954,0.656230167,33.36593757,273.0823542,256.7207501,992.117028,15803619
1979-04-01,4.987508458,1.098659856,200.0015441,111.9321627,0.761594703,0.671235343,33.35040849,273.0915201,256.5594756,994.1655438,15803619
1979-04-02,5.12356865,1.063728648,200.998468,112.468669,0.752275523,0.651388726,33.35040849,273.0917034,256.4918326,994.2458678,15659909
1979-04-03,4.989022018,1.055553477,202.3717402,112.9953905,0.84155548,0.693329397,33.35040849,273.0843524,256.53943,993.0827356,15659909
1979-04-04,5.076699861,1.039355584,201.7983692,118.2428288,0.852670646,0.769746909,33.35040849,273.0775428,256.2041682,991.6917709,15640935
1979-04-05,5.630662907,1.013380713,200.317828,125.2648429,0.634138743,0.546305265,33.35040849,273.0668638,256.2329573,990.7586478,15640935
1979-04-06,4.969799343,1.007430032,199.2924339,130.5662585,0.483090093,0.411273965,33.35040849,273.063472,256.6172719,991.3035806,15694911
1979-04-07,4.336474293,0.98268481,199.5432962,135.1691782,0.609917615,0.515857447,33.35040849,273.0623413,256.7498816,991.8249542,15694911
1979-04-08,4.235929704,1.019877924,199.2012033,139.3571536,0.422103882,0.358752573,33.35040849,273.0667259,257.0317649,991.8149325,15793544
1979-04-09,4.27038099,1.063026866,201.0854923,143.4315597,0.531457019,0.429189987,33.35040849,273.0821121,257.4285222,993.5085579,15793544
1979-04-10,4.444584238,1.101778358,204.0167784,145.3481386,0.58838428,0.418300115,33.35040849,273.0994726,257.8246491,995.3610269,15760977
1979-04-11,4.218299241,1.114862755,206.6496759,145.5582422,0.810896939,0.617427165,33.35040849,273.1182333,258.2121187,997.5924944,15760977
1979-04-12,4.586021321,1.121393323,208.1859334,148.3186932,0.864625168,0.709956949,33.35040849,273.1341464,258.3858819,998.6094649,15655333
1979-04-13,4.770377005,1.100385328,204.3994833,151.4839383,0.731166956,0.627840487,33.35040849,273.1457287,258.5862126,996.8059136,15655333
1979-04-14,4.85580998,1.052233415,204.9783991,157.0952399,0.724995959,0.630495142,33.35040849,273.1473369,258.3875636,995.0900068,15500178
1979-04-15,4.458111633,1.073873223,207.8085074,159.7998371,0.842703703,0.602654708,33.35040849,273.1354634,258.91868,995.927352,15500178
1979-04-16,4.668291681,1.158649987,212.3988902,158.5016154,1.045399728,0.823047119,33.35040849,273.1244602,259.0754405,994.9682347,15453858
1979-04-17,4.822783884,1.23149472,215.8680764,159.7723564,1.067820575,0.845958921,33.35040849,273.1171612,259.5525234,992.1922707,15453858
1979-04-18,5.246474109,1.325880847,217.6027312,158.5424995,1.132474921,0.85283576,33.35040849,273.1085293,260.1306898,988.6962207,15509817
1979-04-19,5.304991088,1.383638424,219.0990646,158.7386829,1.061602212,0.730063229,33.35040849,273.1145542,260.3435031,985.8085044,15509817
1979-04-20,4.856248335,1.42161069,222.5676699,163.7834236,1.108877676,0.862569313,33.35040849,273.1291647,260.5435972,985.243519,15343201
1979-04-21,4.874690816,1.479381509,224.1353953,166.752937,1.071310523,0.893488585,33.35040849,273.1437412,261.0475705,984.9074612,15343201
1979-04-22,4.871156294,1.545820746,223.7009714,172.5828964,0.969827254,0.84931482,33.35040849,273.1580851,261.5369284,983.4878513,15254626
1979-04-23,5.11880695,1.504123431,223.2367247,178.5646536,1.120389534,0.942062307,33.35040849,273.1661156,261.9701818,980.9294326,15254626
1979-04-24,4.733591142,1.489030478,222.4357921,187.5542476,0.714848461,0.61581583,33.35040849,273.1703823,262.5685792,979.1149894,15224267
1979-04-25,4.328002803,1.537358871,223.7544074,190.8398422,0.855996269,0.665102728,33.35040849,273.17524,262.801252,980.180128,15224267
1979-04-26,4.278607459,1.581973313,226.8877769,185.4707555,1.200517169,0.933827547,33.35040849,273.1787409,263.0176753,981.5128036,15141463
1979-04-27,4.930025152,1.642973057,231.3054965,183.4591753,1.206257692,0.862140091,33.35040849,273.1804014,262.9062588,981.2825152,15141463
1979-04-28,4.43591331,1.651618876,228.7476299,187.4958974,1.277492649,0.904960506,33.35040849,273.1759509,263.372975,980.7367355,15108050
1979-04-29,4.956817373,1.663448054,228.3604147,196.8626857,1.258148681,0.853373795,33.35040849,273.1824653,263.8740819,983.4752426,15108050
1979-04-30,5.405415739,1.63644709,227.3875604,200.7564034,1.179137031,0.867784946,33.35040849,273.1898592,263.8120093,985.1221739,14960852
1979-05-01,5.935232379,1.618352216,227.9923231,206.0338793,0.940846303,0.685462888,33.29576806,273.252435,263.9035434,986.2374298,14960852
1979-05-02,6.000092628,1.642780009,230.3996624,209.0656781,0.951765416,0.640914448,33.29576806,273.2658301,264.0409184,987.0884525,14625676
1979-05-03,5.234328133,1.723272001,234.4633217,210.9979772,0.955679659,0.644970976,33.29576806,273.2762909,264.9504941,988.4554941,14625676
1979-05-04,5.276439395,1.804187635,236.0869665,212.8502424,0.991816632,0.64842508,33.29576806,273.2869218,265.6983039,988.3472329,14497961
1979-05-05,5.175230564,1.879346886,238.8590325,214.1985623,0.958842597,0.644809157,33.29576806,273.3031682,266.1714022,987.1886312,14497961
1979-05-06,5.319293684,1.945832926,241.6920441,215.0559159,1.1624986,0.818804584,33.29576806,273.3182761,266.8150358,986.6026892,14450241
1979-05-07,5.344547441,1.87973397,242.2880562,216.771719,1.284020121,0.827359117,33.29576806,273.329076,266.9340276,987.0788093,14450241
1979-05-08,4.764645516,1.869799377,242.3987844,223.3318351,0.949055951,0.669074758,33.29576806,273.3234826,267.2956512,987.7229425,14324779
1979-05-09,4.57360211,1.855719749,242.4517055,228.9526698,0.876242282,0.613516424,33.29576806,273.323814,267.4320159,987.773015,14324779
1979-05-10,4.464461319,1.886106386,243.2943697,231.0627236,0.740678041,0.490072826,33.29576806,273.32308,267.9801871,988.1806339,14149024
1979-05-11,4.311889437,1.951236665,245.1943164,235.5544801,0.95782962,0.468968156,33.29576806,273.3245052,268.3790445,988.8469689,14149024
1979-05-12,4.24197085,2.062340962,248.6734131,231.4209238,1.306942946,0.709164293,33.29576806,273.3257615,269.0441251,989.3400641,14011660
1979-05-13,4.434710077,2.109930316,251.0980632,226.1361496,1.478907161,0.74380996,33.29576806,273.3256534,269.3348545,987.4840928,14011660
1979-05-14,4.447815658,2.154691389,254.9203213,224.4589433,1.113200136,0.644152324,33.29576806,273.3268414,269.2204909,984.2528195,13836213
1979-05-15,4.275073296,2.225431196,255.0274898,231.1178548,0.987785228,0.63477124,33.29576806,273.3361069,269.6100376,982.243871,13836213
1979-05-16,4.288482385,2.22626935,257.1114174,233.8254473,0.958018164,0.563441664,33.29576806,273.3230638,269.7840358,982.2125278,13861642
1979-05-17,4.26840823,2.28420312,258.550392,233.9717841,1.304815396,0.76172902,33.29576806,273.3387307,270.2307968,982.1388006,13861642
1979-05-18,4.866850979,2.352980864,258.6037736,234.8531604,1.451379658,0.8474373,33.29576806,273.3620719,270.5616767,979.9869791,13691156
1979-05-19,4.805168947,2.368624845,257.8298605,238.891509,1.045078579,0.540397604,33.29576806,273.3729868,270.3446155,977.887192,13691156
1979-05-20,4.453627705,2.366236828,257.9010828,243.1368343,1.25894022,0.687337918,33.29576806,273.3870676,270.7405151,979.7778803,13559930
1979-05-21,4.523310898,2.351303007,259.520748,242.1608928,1.233927904,0.53513036,33.29576806,273.4077578,271.0414561,982.4424049,13559930
1979-05-22,4.763334457,2.375901992,263.494235,238.1193246,1.254247539,0.627500032,33.29576806,273.4303087,271.267729,983.9891655,13529263
1979-05-23,4.771614566,2.566352949,266.7056419,233.1563212,1.485086587,0.785325287,33.29576806,273.4527052,271.6104288,982.9682881,13529263
1979-05-24,4.811977735,2.679110358,268.2502892,232.4898966,1.380005594,0.641095345,33.29576806,273.4748459,271.7248057,979.99247,13364057
1979-05-25,4.623607908,2.766366741,268.3858643,233.1041942,1.614638835,0.816999501,33.29576806,273.4943454,271.801058,980.1519834,13364057
1979-05-26,4.991444453,2.753793739,268.5951312,235.2367495,1.342454251,0.710618893,33.29576806,273.5164173,271.8435932,980.9463045,13399498
1979-05-27,5.067614998,2.677329483,267.2194263,240.8386472,1.488278692,0.89244561,33.29576806,273.5407283,271.8991142,983.0221001,13399498
1979-05-28,5.278471209,2.615685391,268.4117478,246.1472739,1.40954595,0.817705272,33.29576806,273.5699915,271.9564173,985.0164528,13292408
1979-05-29,4.941041015,2.71200717,270.619179,245.4501944,1.62269342,0.839095536,33.29576806,273.604695,272.4957517,985.2283192,13292408
1979-05-30,4.560843008,2.830430091,269.2479752,251.8522474,1.479340695,0.736633296,33.29576806,273.6269552,273.0465111,983.2679452,13260210
1979-05-31,4.574738195,2.8976838,269.1181936,259.2317895,1.256000784,0.663257298,33.29576806,273.6561561,273.4700213,983.1214491,13260210
1979-06-01,4.489199762,2.854348906,270.1937732,255.2792381,1.400609521,0.66352698,33.22818763,273.8005204,273.881478,984.5435386,13076496
1979-06-02,4.639120772,2.898981311,271.4690248,250.3269974,1.86116876,0.843723728,33.22818763,273.8519891,273.8966911,983.7871604,13076496
1979-06-03,5.233759529,2.888637612,272.4514157,248.9323392,1.25659683,0.613747764,33.22818763,273.9060052,273.5939942,983.2111669,12976751
1979-06-04,4.857970132,2.922842336,273.8790804,257.6099185,1.10522524,0.474588122,33.22818763,273.9385119,273.9898201,982.7058765,12976751
1979-06-05,4.491126146,3.063590596,274.8032279,258.9282349,1.135042089,0.54366248,33.22818763,273.9554155,274.4889947,981.2686443,12831588
1979-06-06,4.240704833,3.060947598,276.2465065,254.1981126,1.39189644,0.550375543,33.22818763,274.0032585,274.4089986,980.8286932,12831588
1979-06-07,4.40473612,3.151845206,279.8464686,247.5300503,1.571930804,0.689909075,33.22818763,274.036792,274.7689421,982.4451138,12791167
1979-06-08,4.572564269,3.216535476,284.2803485,241.5181011,1.418313645,0.609440798,33.22818763,274.0699374,275.0076302,981.8611586,12791167
1979-06-09,4.429855577,3.328587238,283.9630998,240.72106,1.725126996,0.640949809,33.22818763,274.0980122,275.3175331,980.3738652,12853687
1979-06-10,4.266832554,3.408238402,284.4910558,240.1754186,1.532023168,0.472506602,33.22818763,274.1272575,275.7821961,978.3748324,12853687
1979-06-11,4.603183588,3.501179179,283.758523,248.4197518,2.101284847,0.759725086,33.22818763,274.1496331,275.8840784,976.8109624,12733338
1979-06-12,5.003663598,3.598119465,283.9637992,246.567276,1.548013928,0.558138234,33.22818763,274.1718038,276.1272849,976.5584933,12733338
1979-06-13,4.570363687,3.572641641,284.6734306,247.3656686,1.28032217,0.455481366,33.22818763,274.204424,276.0632066,976.2780244,12673163
1979-06-14,4.230519185,3.661433986,286.5520532,247.4599557,1.600250774,0.438440237,33.22818763,274.2281921,276.2696592,977.7563553,12673163
1979-06-15,4.513741568,3.838635488,289.3108268,244.6272303,1.573786858,0.412239161,33.22818763,274.2547553,276.6081849,977.0981103,12548138
1979-06-16,4.558676325,3.88920113,289.6777833,240.4487293,1.569294633,0.319990804,33.22818763,274.2780878,276.8419695,976.2923265,12548138
1979-06-17,4.234039487,3.875357324,288.2882173,245.2308397,1.570910858,0.206537895,33.22818763,274.322853,276.9527931,977.7207378,12517473
1979-06-18,4.100998898,3.901120774,292.2268021,234.0345446,2.140671185,0.313720065,33.22818763,274.3712236,276.8334808,979.0096288,12517473
1979-06-19,4.309254721,3.977055389,292.4062245,230.5864029,1.78627239,0.2941495,33.22818763,274.4215579,276.7840362,980.2460828,12414897
1979-06-20,4.12906037,3.917576562,293.4729704,229.2521004,1.664290959,0.250881748,33.22818763,274.4746361,276.8102184,981.6321548,12414897
1979-06-21,4.237024014,3.998769091,294.59962,227.9322888,1.724014018,0.245870432,33.22818763,274.5175107,276.9670372,981.3187865,12373275
1979-06-22,4.480144625,4.057806263,294.8294771,230.2298087,1.626727845,0.296975956,33.22818763,274.5655872,277.3695957,981.3499032,12373275
1979-06-23,4.598837476,4.136221348,296.1087288,232.736103,1.596114979,0.349660706,33.22818763,274.5956077,277.5930132,982.3136746,12242680
1979-06-24,4.267207681,4.185948506,299.1087706,228.0259959,1.498969869,0.200296321,33.22818763,274.6192919,277.62602,982.9258046,12242680
1979-06-25,4.327442414,4.344376155,299.8502158,236.2878707,1.835485072,0.275802981,33.22818763,274.6318552,277.8632024,981.2514738,12112132
1979-06-26,4.629484137,4.388567403,299.5816206,236.4979008,1.807684542,0.357271652,33.22818763,274.6550144,278.3134227,979.5570163,12112132
1979-06-27,4.407340428,4.397346181,297.4033876,237.6928999,1.693166632,0.212023907,33.22818763,274.6781065,278.574392,978.3449899,11976997
1979-06-28,4.16260505,4.444495589,299.477083,234.8924306,1.610866857,0.154016142,33.22818763,274.7244483,278.6422728,977.6687276,11976997
1979-06-29,4.438326802,4.585727586,299.5637009,238.4638485,1.399835116,0.16427108,33.22818763,274.7771529,278.8934194,978.4491112,11829113
1979-06-30,4.333286905,4.638844268,302.5948084,237.1990226,1.655624333,0.222004673,33.22818763,274.8290038,279.1486906,979.424567,11829113
1979-07-01,4.414685562,4.773168905,305.6970998,230.7063805,1.580599359,0.151547976,33.1432643,275.0404368,279.7002525,980.4137542,11562210
1979-07-02,4.715840511,4.898485586,306.8941009,224.4374685,1.595335526,0.182078159,33.1432643,275.1218721,279.8849849,981.7515812,11562210
1979-07-03,4.369754055,4.85633512,309.1038258,222.6563235,1.52644017,0.177631577,33.1432643,275.190301,279.8336911,982.1034675,11362889
1979-07-04,4.284199683,5.010335128,307.2225589,219.8867106,1.807548763,0.35221927,33.1432643,275.2593521,279.8639952,982.3691268,11362889
1979-07-05,4.638537073,4.880962986,309.2697374,207.2203342,2.243160119,0.361631192,33.1432643,275.3098455,279.4051973,980.8533484,11255312
1979-07-06,4.414959653,4.885374232,309.8723486,207.5340993,2.086238572,0.434147536,33.1432643,275.3660964,279.1064107,977.7797147,11255312
1979-07-07,4.400383026,4.957410832,308.7689944,209.7849684,1.601218885,0.252107369,33.1432643,275.4113163,279.4415977,976.7826464,10936083
1979-07-08,4.484625171,4.85203362,306.5647072,213.3299885,1.495213155,0.191910776,33.1432643,275.485277,279.3189231,977.1597532,10936083
1979-07-09,4.354573771,4.783952651,305.4298203,214.1486779,1.621172872,0.214276358,33.1432643,275.5445609,279.1460505,978.7150044,10793300
1979-07-10,4.271350348,4.756661949,305.0668648,221.7113401,1.56820093,0.210759439,33.1432643,275.6071927,279.3047959,980.3293956,10793300
1979-07-11,4.155707929,4.791582145,306.4897134,218.9559526,1.440917227,0.23993548,33.1432643,275.6600843,279.6569441,981.1534714,10662372
1979-07-12,4.181913356,4.878859771,306.6348746,211.359634,1.588586387,0.270360927,33.1432643,275.7373056,279.5998036,982.5360323,10662372
1979-07-13,4.33012151,4.832085959,304.8550026,214.6873576,1.447538953,0.189146108,33.1432643,275.7947038,279.3013696,983.9376303,10503227
1979-07-14,4.638122461,4.725838574,302.5175527,216.1381265,1.646219505,0.276828878,33.1432643,275.8480826,279.1682097,985.5588742,10503227
1979-07-15,4.362960896,4.625275807,305.1732434,209.1283925,2.123965544,0.246582811,33.1432643,275.8794062,279.2905958,986.1669032,10400911
1979-07-16,4.685557098,4.81101539,309.3377041,202.9615515,2.222736265,0.215432185,33.1432643,275.981492,279.677217,983.6384417,10400911
