Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
2000-07-14,4.306247368604471,4.840175286738942,307.77035870072257,206.60938090542277,1.6444538414207024,0.19804137520214515,276.3972580528813,279.7062163949087,982.0484071695425,9695971.0
2000-07-15,4.2604720352803165,5.0221360348315836,311.8023650223622,202.2920357119105,1.9290979317843173,0.1606747601976341,276.4222249143416,279.93954249968414,982.1129061191567,9565471.0
2000-07-16,4.435770315518577,5.216003257148634,312.9529282947286,196.49263375519456,1.9322657132815644,0.4272092470845005,276.4607632684179,280.2988999191399,981.0753623467835,9454340.0
2000-07-17,4.32643119919814,5.268690561682159,313.49846706450205,198.77753011085534,1.8085620670090214,0.3570986853985639,276.50915944381165,280.6067386547377,979.4471857401406,9475802.0
2000-07-18,4.454782221326354,5.359724658843829,311.27994356706864,205.24404893594806,1.697631170085534,0.3065483423579032,276.5700483307768,280.70203973423435,978.7202000639768,9334548.0
2000-07-19,4.502649640982995,5.3002349877563555,310.9570296338097,205.42429175392098,1.5556871137685744,0.17823625162450835,276.64761298722857,280.7644222708341,980.49145066254,9264347.0
2000-07-20,4.202764465275317,5.325573641278037,311.0439842560816,197.9603845172462,1.7099008709231975,0.2539079896984183,276.72571907762443,280.6757238203404,981.2283824030533,9156175.0
2000-07-21,4.413919637618806,5.260297831691026,309.7249594749746,193.22475667109995,1.9782011572589575,0.429518161991903,276.80886181151413,280.3572484778109,981.8935211791966,9017458.0
2000-07-22,5.073777858376391,4.992673615985364,307.5760259111416,193.6881245957802,1.6610602988525263,0.3385692548948488,276.867648778972,279.7175649306456,982.4900068601848,8956639.0
2000-07-23,4.657086451472795,4.950562327457182,307.3725091777915,197.51963799539374,1.9727077419669823,0.38483242523813055,276.91074991988495,279.9194111687142,982.3017297804266,8870933.0
2000-07-24,4.739409163214792,5.061345193291108,307.3468254368362,201.07319132744507,1.6549697910027814,0.3600629850998936,276.96000148818115,280.38914440569954,982.0983780820264,8796114.0
2000-07-25,4.497956563340804,5.021254573384792,304.6139286348305,209.41871888502322,1.4740071053273986,0.2586084217891727,276.9867972108378,280.73728126279104,982.2777007945045,8824238.0
2000-07-26,4.359883479415473,4.999410094374837,306.06653207394237,202.2600536891195,1.699698953314181,0.25474793336271645,277.0176967713059,280.72188430742256,982.5199055406799,8777058.0
2000-07-27,4.727881193495296,5.08392025812755,307.18143993181684,193.083043297249,1.8889317897207532,0.28202519802810516,277.04493152753696,280.52890002720517,983.3062069259576,8637446.0
2000-07-28,4.969677264861201,5.10190949398037,309.431621837751,185.40253954039298,2.002672427383882,0.2937627986019198,277.1030852758505,279.9458961473817,983.252918976394,8464515.0
2000-07-29,4.731418332846462,5.201966655963067,311.66202258363455,179.78510660053072,1.7055345464510756,0.22071078220382018,277.1679437471546,280.0621625534505,983.41113332477,8276583.0
2000-07-30,4.309094891380402,5.20973124394391,312.38668232945656,174.95154090790518,1.7243944122511257,0.17894710417208845,277.2314431155072,280.14920375805747,984.2209626208557,8176427.0
2000-07-31,4.309066774468744,5.15193498743507,311.3572219459032,173.33646341949833,2.119000688382903,0.2539497768472052,277.2906239674906,280.2197777241101,984.2584348999752,8142220.0
2000-08-01,4.5171108989344555,5.045492731415376,310.33391770926704,171.34106188653334,1.6770215396915638,0.2731021907645084,277.1455629656786,280.3539005404032,982.7854264483789,8004385.0
2000-08-02,4.41530507199643,4.988026393285541,308.9799728585911,168.50539257214498,1.7974468661803857,0.4012957915207512,277.14503204209524,280.3202053391222,982.5933828426122,7935131.0
